Price,Area,Bedrooms,WC,Length,Width,Floors,has_facade,no_facade,Area_Total,Average_price
8.0,60.0,7.0,7.071192915250995,14.0,5.5,5.0,1,0,300.0,8.282524590163934
3.9,33.0,2.0,2.0,11.0,3.0,2.0,0,1,66.0,8.282524590163934
2.45,18.0,3.0,4.0,7.2,2.3,5.0,1,0,90.0,8.282524590163934
9.5,60.0,4.0,3.609072037324211,13.5,4.5,2.0,1,0,120.0,8.282524590163934
5.25,28.0,3.0,3.0,7.0,4.0,5.0,1,0,140.0,8.282524590163934
2.45,18.0,3.0,4.0,7.2,2.3,5.0,1,0,90.0,8.282524590163934
7.7,38.0,2.0,2.0,11.0,3.5,2.0,1,0,76.0,8.282524590163934
1.45,32.0,2.0,2.0,3.2,10.0,2.0,1,0,64.0,8.282524590163934
5.5,40.8,2.0,2.0,12.0,3.4,2.0,1,0,81.6,8.282524590163934
1.7,39.0,2.0,2.0,13.0,3.0,2.0,0,1,78.0,8.282524590163934
1.8,38.5,2.0,2.0,3.5,11.0,3.0,1,0,115.5,8.282524590163934
6.2,42.0,3.0,3.0,3.0,14.0,2.0,0,1,84.0,8.282524590163934
5.25,28.0,3.0,3.0,7.0,4.0,4.0,0,1,112.0,8.282524590163934
6.6,42.0,3.0,2.0,14.0,3.0,2.0,0,1,84.0,8.282524590163934
7.4,62.0,3.0,2.0,16.0,4.0,2.0,1,0,124.0,8.282524590163934
6.6,42.0,3.0,2.0,14.0,3.0,2.0,0,1,84.0,8.282524590163934
10.5,60.0,7.0,7.0,12.0,4.6,4.0,1,0,240.0,8.282524590163934
4.5,20.0,3.0,2.884990336790463,4.5,5.0,3.0,0,1,60.0,8.282524590163934
8.0,55.0,5.0,5.36999867265426,14.0,4.0,4.0,1,0,220.0,8.282524590163934
16.2,143.5,6.706057572951167,4.378729413560122,10.0,20.0,5.0,1,0,486.0,7.993924914675767
10.9,80.0,4.0,5.0,6.666666666666667,12.0,4.0,1,0,320.0,7.993924914675767
5.2,56.0,3.0,2.0,14.0,4.1,2.0,1,0,112.0,7.993924914675767
7.8,122.0,3.0,3.0,24.0,5.0,2.0,1,0,244.0,7.993924914675767
12.7,76.0,3.0,3.0,19.0,4.0,3.0,1,0,228.0,7.993924914675767
7.85,60.0,1.0,1.0,18.6,3.3,1.0,1,0,60.0,7.993924914675767
10.0,80.0,3.0,3.0,4.0,20.0,2.0,1,0,160.0,7.993924914675767
3.5,63.0,2.0,2.0,12.0,3.5,2.0,1,0,126.0,7.993924914675767
3.5,56.0,2.0,2.0,4.0,10.0,2.0,0,1,112.0,7.993924914675767
4.95,43.9,4.0,3.0,11.0,4.0,3.0,0,1,131.7,7.993924914675767
4.95,43.9,4.0,3.0,4.0,11.0,3.0,1,0,131.7,7.993924914675767
4.95,43.9,4.0,3.0,4.0,11.0,3.0,0,1,131.7,7.993924914675767
7.4,117.0,5.0,3.0,6.0,17.0,3.0,1,0,351.0,7.993924914675767
9.3,55.0,3.0,4.0,11.5,4.7,1.0,1,0,55.0,7.993924914675767
8.1,52.0,4.0,3.0,10.0,5.7,3.0,1,0,156.0,7.993924914675767
1.5,12.0,1.0,1.0,3.1,4.0,1.0,1,0,12.0,7.993924914675767
5.9,61.0,4.0,4.0,18.0,3.5,2.0,1,0,122.0,7.993924914675767
16.2,143.5,7.0,7.071192915250995,16.0,23.0,7.0,1,0,486.0,7.993924914675767
16.2,83.0,6.0,6.0,16.0,5.2,5.0,1,0,415.0,7.993924914675767
5.0,57.0,3.0,3.0,12.0,5.0,2.0,1,0,114.0,7.993924914675767
4.85,53.0,2.0,2.0,12.0,4.6,2.0,1,0,106.0,7.993924914675767
8.9,93.0,3.0,3.0,20.0,5.0,2.0,1,0,186.0,7.993924914675767
8.95,60.0,3.4372145506631466,3.574418752179435,5.0,12.0,4.0,1,0,240.0,7.993924914675767
4.2,74.0,2.7384585309677503,2.3419681986086722,14.0,6.3,2.0,1,0,148.0,7.993924914675767
3.5,40.0,2.0,2.0,4.0,10.0,2.0,1,0,80.0,7.993924914675767
6.2,62.0,4.0,5.0,13.0,5.0,3.0,1,0,186.0,7.993924914675767
8.0,103.0,3.0,3.0,15.0,7.2,2.0,1,0,206.0,7.993924914675767
8.7,57.0,4.083985750918564,4.15879795404197,13.0,4.5,3.0,1,0,171.0,7.993924914675767
3.9,40.0,4.0,4.0,4.0,10.0,2.0,1,0,80.0,7.993924914675767
10.3,77.0,3.0,4.0,18.0,4.3,3.0,1,0,231.0,7.993924914675767
8.8,64.0,3.0,3.0,16.0,4.0,2.0,1,0,128.0,7.993924914675767
3.78,40.0,2.0,2.0,10.0,4.0,2.0,1,0,80.0,7.993924914675767
4.75,45.4,2.0,3.0,10.0,4.7,2.0,0,1,90.8,7.993924914675767
16.2,143.5,7.0,7.071192915250995,9.0,20.0,3.0,1,0,486.0,7.993924914675767
4.5,52.0,2.0,2.0,3.0,18.0,2.0,1,0,104.0,7.993924914675767
14.0,80.0,5.0,3.0,4.0,20.0,3.0,1,0,240.0,7.993924914675767
16.2,143.5,7.0,7.071192915250995,33.1,7.0,7.0,0,1,486.0,7.993924914675767
8.0,80.0,4.0,4.0,5.0,18.0,4.0,1,0,320.0,7.993924914675767
13.9,60.0,3.0,3.0,4.0,15.0,2.0,1,0,120.0,7.993924914675767
11.5,60.0,7.0,5.0,15.0,4.0,5.0,0,1,300.0,7.993924914675767
7.29,64.0,3.0,4.0,16.0,4.0,3.0,1,0,192.0,7.993924914675767
16.2,125.0,7.0,7.071192915250995,5.0,24.0,4.0,0,1,486.0,7.993924914675767
4.0,27.0,3.0,3.0,5.1,5.3,5.0,1,0,135.0,7.993924914675767
4.95,43.9,4.0,3.0,11.0,4.0,3.0,0,1,131.7,7.993924914675767
4.95,43.9,4.0,3.0,4.0,11.0,3.0,1,0,131.7,7.993924914675767
4.95,43.9,4.0,3.0,4.0,11.0,3.0,0,1,131.7,7.993924914675767
4.65,100.0,7.0,2.564093411805138,16.666666666666668,6.0,2.0,1,0,200.0,7.993924914675767
5.9,60.0,2.0,3.0,4.0,15.0,3.0,1,0,180.0,7.993924914675767
10.5,143.5,6.0,3.0,20.0,15.0,3.0,1,0,486.0,7.993924914675767
10.5,143.5,6.0,3.0,20.0,5.0,3.0,1,0,486.0,7.993924914675767
3.59,27.0,2.0,2.0,9.0,3.0,2.0,1,0,54.0,7.993924914675767
9.49,98.0,4.0,4.0,5.0,19.5,3.0,1,0,294.0,7.993924914675767
4.29,60.0,3.0,2.0,4.0,15.0,2.0,1,0,120.0,7.993924914675767
4.54,47.0,3.0,4.0,8.5,3.5,4.0,1,0,188.0,7.993924914675767
7.0,61.0,2.0,1.0,17.25,3.5,2.0,1,0,122.0,7.993924914675767
3.46,85.0,3.0,2.0,7.0,11.8,2.0,1,0,170.0,7.993924914675767
3.0,29.0,4.0,3.0,3.3,8.75,3.0,1,0,87.0,7.993924914675767
3.19,26.3,1.0,2.0,4.5,6.0,2.0,1,0,52.6,7.993924914675767
6.49,24.0,2.0,3.0,8.0,3.0,4.0,1,0,96.0,7.993924914675767
7.7,80.0,4.0,5.0,4.0,20.0,3.0,1,0,240.0,7.993924914675767
7.7,80.0,4.0,5.0,4.0,20.0,3.0,0,1,240.0,7.993924914675767
5.9,40.0,3.0,3.0,10.0,4.0,4.0,1,0,160.0,7.993924914675767
4.9,56.0,2.0,1.0,16.5,3.4,2.0,0,1,112.0,7.993924914675767
3.85,40.0,2.0,2.0,4.0,10.0,2.0,1,0,80.0,7.993924914675767
7.85,143.5,4.0,5.0,20.0,4.0,3.0,1,0,486.0,7.993924914675767
6.9,79.0,4.0,5.0,6.0,14.0,3.0,1,0,237.0,7.993924914675767
7.35,64.0,3.0,4.0,16.0,4.0,3.0,1,0,192.0,7.993924914675767
9.5,60.0,7.0,6.0,17.0,3.5,5.0,1,0,300.0,7.993924914675767
10.8,40.0,4.0,3.705467692385897,4.0,10.0,3.0,1,0,120.0,7.993924914675767
7.0,100.0,6.0,2.0,5.0,19.8,1.0,1,0,100.0,7.993924914675767
11.0,90.0,3.0,3.0,4.0,18.0,1.0,1,0,90.0,7.993924914675767
6.7,55.0,2.0,2.0,4.1,13.0,2.0,1,0,110.0,7.993924914675767
6.5,75.0,2.0,2.0,4.1,18.0,1.0,1,0,75.0,7.993924914675767
6.7,50.0,4.0,4.0,12.5,4.0,3.0,0,1,150.0,7.993924914675767
6.7,50.0,4.0,4.0,4.0,12.5,3.0,0,1,150.0,7.993924914675767
16.2,143.5,7.0,7.071192915250995,33.1,8.0,1.0,1,0,403.0,7.993924914675767
6.3,55.0,2.0,2.0,13.0,4.2,2.0,1,0,110.0,7.993924914675767
5.0,58.0,3.0,2.0,14.0,4.5,2.0,0,1,116.0,7.993924914675767
3.0,21.0,4.0,4.0,3.0,7.0,3.0,1,0,63.0,7.993924914675767
9.3,67.0,5.0,5.0,13.3,5.0,4.0,1,0,268.0,7.993924914675767
5.2,46.0,3.0,2.0,13.35,3.25,2.0,1,0,92.0,7.993924914675767
6.5,80.0,5.0,5.0,20.0,4.0,2.0,1,0,160.0,7.993924914675767
6.9,56.0,3.0,2.0,11.05,6.0,2.0,1,0,112.0,7.993924914675767
9.0,75.0,6.0,7.0,19.0,4.0,4.0,1,0,300.0,7.993924914675767
7.8,143.5,5.0,5.0,7.0,23.5,1.0,1,0,158.0,7.993924914675767
8.3,92.0,4.0,4.0,6.0,15.333333333333334,3.0,1,0,276.0,7.993924914675767
16.2,143.5,6.0,7.0,12.0,20.0,3.0,1,0,486.0,7.993924914675767
2.45,70.0,2.0,2.0,18.0,4.0,2.0,1,0,140.0,7.993924914675767
12.5,143.5,3.0,3.0,17.0,18.0,1.0,1,0,267.0,7.993924914675767
9.7,143.5,7.0,7.071192915250995,10.0,24.0,3.0,1,0,486.0,7.993924914675767
11.0,143.5,4.0,4.0,25.0,10.0,1.0,1,0,233.0,7.993924914675767
8.2,143.5,4.0,4.0,8.0,23.0,2.0,1,0,368.0,7.993924914675767
16.2,143.5,6.0,6.0,18.0,18.0,4.0,1,0,486.0,7.993924914675767
5.5,143.5,2.0,2.0,20.0,9.6,1.0,1,0,180.0,7.993924914675767
6.85,143.5,3.0,3.0,21.6,7.5,2.0,1,0,304.0,7.993924914675767
11.0,114.0,7.0,7.071192915250995,22.0,6.0,5.0,1,0,486.0,7.993924914675767
5.5,71.0,2.0,1.0,16.0,4.2,1.0,1,0,71.0,7.993924914675767
4.5,44.0,2.0,2.0,14.0,3.2,2.0,1,0,88.0,7.993924914675767
6.95,66.0,3.0,3.0,17.3,3.8,2.0,1,0,132.0,7.993924914675767
8.0,80.0,4.0,5.0,20.0,4.0,3.0,1,0,240.0,7.993924914675767
3.55,64.0,3.0,1.0,16.0,4.0,2.0,1,0,128.0,7.993924914675767
14.0,10.0,1.0,1.0,2.5,4.0,3.0,0,1,30.0,7.993924914675767
6.7,140.0,3.0,1.0,22.1,6.1,1.0,1,0,140.0,7.993924914675767
8.2,100.0,3.0,3.0,6.0,22.0,1.0,1,0,100.0,7.993924914675767
3.95,85.0,3.0,3.0,7.2,11.8,2.0,1,0,170.0,7.993924914675767
8.5,60.0,4.0,4.0,4.0,15.0,3.0,1,0,180.0,7.993924914675767
6.95,56.0,2.0,2.0,4.0,14.0,1.0,1,0,56.0,7.993924914675767
6.5,129.0,7.0,7.071192915250995,26.0,5.0,2.0,1,0,258.0,7.993924914675767
5.2,107.0,3.0,3.0,20.0,6.0,1.0,1,0,107.0,7.993924914675767
8.0,96.0,2.6219511508791107,2.01111796677869,16.0,6.0,1.0,0,1,96.0,7.993924914675767
13.0,73.0,5.0,4.0,14.1,5.2,4.0,1,0,292.0,7.993924914675767
4.0,45.0,3.0,2.0,14.0,3.2,2.0,1,0,90.0,7.993924914675767
16.2,143.5,7.0,7.071192915250995,23.0,24.0,5.0,1,0,486.0,7.993924914675767
4.75,90.0,3.0,3.0,10.0,9.0,1.0,1,0,90.0,7.993924914675767
4.0,47.0,3.0,2.0,14.0,3.2,2.0,1,0,94.0,7.993924914675767
4.0,47.0,3.0,2.0,14.0,3.2,1.0,1,0,47.0,7.993924914675767
14.9,100.0,5.0,6.0,20.0,5.0,4.0,1,0,400.0,7.993924914675767
4.5,44.0,2.0,2.0,14.0,3.2,2.0,1,0,88.0,7.993924914675767
16.2,143.5,1.0,1.0,33.1,9.0,7.0,1,0,486.0,7.993924914675767
5.9,45.0,2.0,2.0,4.0,10.6,2.0,1,0,90.0,7.993924914675767
5.3,70.0,3.0,3.0,15.5,4.5,2.0,1,0,140.0,7.993924914675767
16.2,143.5,7.0,7.071192915250995,33.1,12.5,7.0,1,0,486.0,7.993924914675767
4.5,50.0,3.0,2.0,14.0,3.5714285714285716,2.0,1,0,100.0,7.993924914675767
11.0,143.5,5.0,6.0,26.0,6.0,1.0,1,0,155.0,7.993924914675767
6.3,93.0,5.0,5.0,4.0,23.25,1.0,1,0,93.0,7.993924914675767
9.7,56.0,5.0,5.0,4.0,15.0,4.0,1,0,224.0,7.993924914675767
2.0,20.0,2.0,2.0,6.8,3.3,3.0,1,0,60.0,7.993924914675767
15.0,100.0,4.0,5.0,20.0,5.0,4.0,0,1,400.0,7.993924914675767
5.0,71.0,3.0,3.0,4.0,17.8,2.0,0,1,142.0,7.993924914675767
10.3,88.0,4.0,5.0,4.0,22.0,4.0,1,0,352.0,7.993924914675767
15.0,100.0,5.0,6.0,20.0,5.0,4.0,1,0,400.0,7.993924914675767
15.0,100.0,5.0,6.0,20.0,5.0,4.0,0,1,400.0,7.993924914675767
9.0,110.0,2.0,3.0,21.0,5.5,2.0,1,0,220.0,7.993924914675767
6.0,93.0,5.0,5.0,4.0,23.25,1.0,1,0,93.0,7.993924914675767
4.3,85.0,3.0,2.0,12.0,7.2,2.0,1,0,170.0,7.993924914675767
4.6,85.0,7.0,7.0,16.0,6.0,3.0,1,0,255.0,7.993924914675767
10.7,80.0,5.0,6.0,8.0,10.0,4.0,1,0,320.0,7.993924914675767
9.5,75.0,4.0,4.0,5.0,15.0,3.0,1,0,225.0,7.993924914675767
13.2,88.0,6.0,7.0,4.0,22.0,4.0,1,0,352.0,7.993924914675767
16.2,143.5,4.0,4.0,25.0,9.0,3.0,1,0,486.0,7.993924914675767
7.5,60.0,4.0,5.0,4.0,15.0,1.0,1,0,60.0,7.993924914675767
15.6,100.0,5.0,6.0,5.0,20.0,4.0,0,1,400.0,7.993924914675767
9.5,72.0,4.0,4.0,5.0,15.0,3.0,1,0,216.0,7.993924914675767
7.4,80.0,4.0,5.0,4.0,20.0,3.0,1,0,240.0,7.993924914675767
16.2,90.0,4.0,5.0,6.0,15.0,3.0,1,0,270.0,7.993924914675767
7.8,65.0,4.0,5.0,14.0,4.5,3.0,1,0,195.0,7.993924914675767
9.8,71.0,4.0,5.0,13.0,5.5,4.0,0,1,284.0,7.993924914675767
12.0,54.0,7.0,7.071192915250995,7.0,7.5,7.0,0,1,378.0,7.993924914675767
15.6,100.0,5.0,6.0,5.0,20.0,4.0,0,1,400.0,7.993924914675767
7.3,80.0,4.0,5.0,5.0,16.0,3.0,1,0,240.0,7.993924914675767
7.3,80.0,4.0,5.0,16.0,5.0,3.0,1,0,240.0,7.993924914675767
6.4,72.0,3.0,4.0,8.0,9.0,1.0,1,0,72.0,7.993924914675767
16.2,143.5,7.0,7.071192915250995,33.1,4.1,6.0,1,0,486.0,7.993924914675767
13.6,80.0,4.0,4.0,19.0,4.2,3.0,0,1,240.0,7.993924914675767
8.4,78.0,4.0,5.0,6.0,13.0,3.0,1,0,234.0,7.993924914675767
9.9,74.0,3.0,4.0,5.0,14.8,2.0,1,0,148.0,7.993924914675767
8.5,90.0,5.0,6.0,6.0,15.0,3.0,1,0,270.0,7.993924914675767
16.2,143.5,5.0,3.0,10.0,21.4,3.0,0,1,486.0,7.993924914675767
8.75,62.0,2.0,1.0,5.0,12.5,1.0,1,0,62.0,7.993924914675767
6.7,38.0,2.0,3.448111404716845,3.0,12.6,1.0,1,0,38.0,7.993924914675767
7.8,143.5,5.0,4.0,7.0,23.0,3.0,0,1,483.0,7.993924914675767
12.3,96.0,4.0,5.4363804920707075,24.0,4.0,3.0,1,0,288.0,7.993924914675767
12.0,102.0,3.85034680867701,3.714334291373703,17.0,6.0,2.0,1,0,204.0,7.993924914675767
12.0,65.0,6.0,7.0,8.125,8.0,1.0,0,1,65.0,7.993924914675767
15.2,90.0,4.0,4.0,5.0,18.0,4.0,1,0,360.0,7.993924914675767
13.95,68.0,4.0,3.0,4.0,17.0,3.0,1,0,204.0,7.993924914675767
7.5,50.0,4.0,3.0,10.86,4.6,3.0,1,0,150.0,7.993924914675767
6.4,75.0,4.0,3.0,14.7,4.65,2.0,0,1,150.0,7.993924914675767
9.2,100.0,4.0,5.0,20.0,5.0,3.0,1,0,300.0,7.993924914675767
9.7,120.0,6.0,7.0,6.0,20.0,3.0,1,0,360.0,7.993924914675767
6.2,43.0,2.0,2.0,4.0,10.6,2.0,1,0,86.0,7.993924914675767
10.4,143.5,4.623113661786254,4.667377208703467,5.0,24.0,1.0,0,1,150.0,7.993924914675767
16.2,143.5,2.0,2.0,5.0,24.0,1.0,1,0,195.0,7.993924914675767
16.2,87.0,4.0,5.0,15.0,5.7,2.0,1,0,174.0,7.993924914675767
7.0,60.0,4.0,2.0,4.0,13.0,1.0,1,0,60.0,7.993924914675767
13.5,85.0,4.0,5.0,17.0,5.0,3.0,1,0,255.0,7.993924914675767
3.2,50.0,2.0,1.0,9.0,2.8,2.0,0,1,100.0,7.993924914675767
3.2,65.0,5.0,4.0,6.0,10.833333333333334,1.0,1,0,65.0,7.993924914675767
12.3,90.0,4.0,5.0,4.0,23.0,3.0,1,0,270.0,7.993924914675767
12.3,90.0,4.0,5.0,4.0,23.0,3.0,1,0,270.0,7.993924914675767
12.0,60.0,6.0,7.0,8.0,12.0,1.0,1,0,60.0,7.993924914675767
16.2,100.0,5.0,6.0,5.0,20.0,5.0,1,0,486.0,7.993924914675767
10.4,80.0,4.0,5.0,16.0,5.0,3.0,1,0,240.0,7.993924914675767
8.7,56.0,3.0,4.0,4.0,14.0,3.0,1,0,168.0,7.993924914675767
6.9,100.0,2.0,1.0,20.0,5.0,1.0,1,0,100.0,7.993924914675767
11.3,72.0,5.0,6.0,6.0,12.0,3.0,1,0,216.0,7.993924914675767
16.2,143.5,7.0,7.071192915250995,15.0,24.0,6.0,0,1,486.0,7.993924914675767
16.2,85.0,7.0,7.0,6.0,16.0,2.0,1,0,170.0,7.993924914675767
1.3,36.0,1.0,1.0,9.0,4.0,1.0,1,0,36.0,7.993924914675767
5.2,65.0,3.0,3.0,5.0,13.0,2.0,1,0,130.0,7.993924914675767
11.0,75.0,4.0,5.0,5.0,15.0,3.0,1,0,225.0,7.993924914675767
16.2,64.0,3.0,4.0,4.0,16.0,3.0,1,0,192.0,7.993924914675767
4.9,60.0,3.0,3.0,5.0,12.0,3.0,1,0,180.0,7.993924914675767
6.7,54.0,3.0,4.0,4.5,12.0,3.0,1,0,162.0,7.993924914675767
5.35,86.0,5.0,4.0,20.0,4.3,4.0,1,0,344.0,7.993924914675767
4.6,134.0,4.0,3.0,12.5,3.65,3.0,1,0,402.0,7.993924914675767
4.95,48.0,4.0,4.0,5.4,8.888888888888888,4.0,1,0,192.0,7.993924914675767
1.3,36.0,1.0,1.0,9.0,4.0,1.0,1,0,36.0,7.993924914675767
16.2,82.0,6.0,3.0,4.1,20.0,3.0,1,0,246.0,7.993924914675767
8.0,100.0,5.0,3.0,15.0,7.0,4.0,1,0,400.0,7.993924914675767
3.15,33.0,1.9634774963717623,3.0,3.8,9.5,1.0,0,1,33.0,7.993924914675767
9.3,118.0,3.0,3.0,22.0,5.2,5.0,1,0,486.0,7.993924914675767
4.89,47.0,3.0,2.0,5.0,9.3,2.0,1,0,94.0,7.993924914675767
1.7,39.0,2.0,2.0,13.0,3.0,2.0,1,0,78.0,7.993924914675767
5.38,50.0,4.0,2.0,4.0,12.5,4.0,1,0,200.0,7.993924914675767
1.56,42.0,2.0,2.0,12.8,3.5,2.0,0,1,84.0,7.993924914675767
1.7,38.5,2.0,2.0,11.0,3.5,1.0,1,0,38.5,7.993924914675767
3.59,32.0,2.0,2.0,9.0,3.5,3.0,1,0,96.0,7.993924914675767
4.92,47.0,3.0,2.0,4.1,11.4,1.0,1,0,47.0,7.993924914675767
1.42,45.0,2.0,2.0,13.0,3.5,5.0,1,0,225.0,7.993924914675767
1.8,44.8,2.0,2.0,14.0,3.2,2.0,1,0,89.6,7.993924914675767
5.9,60.0,4.0,5.0,5.0,12.0,3.0,1,0,180.0,7.993924914675767
1.8,42.0,2.0,2.0,12.0,3.5,1.0,0,1,42.0,7.993924914675767
1.65,37.4,2.0,2.0,11.0,3.4,1.0,1,0,37.4,7.993924914675767
1.7,39.0,2.0,2.0,13.0,3.0,1.0,1,0,39.0,7.993924914675767
1.8,39.0,2.0,2.0,13.0,3.0,2.0,1,0,78.0,7.993924914675767
1.8,39.0,2.0,2.0,3.0,13.0,1.0,1,0,39.0,7.993924914675767
1.71,38.5,2.0,2.0,11.0,3.5,1.0,1,0,38.5,7.993924914675767
2.43,44.8,2.0,2.0,14.0,3.2,2.0,1,0,89.6,7.993924914675767
2.43,44.8,2.0,2.0,14.0,3.2,2.0,1,0,89.6,7.993924914675767
4.3,84.0,4.0,2.0,16.0,4.5,2.0,1,0,168.0,7.993924914675767
2.2,48.0,2.0,2.0,12.0,4.0,2.0,1,0,96.0,7.993924914675767
2.2,48.0,2.0,2.0,12.0,4.0,2.0,1,0,96.0,7.993924914675767
2.1,46.0,2.0,2.0,11.5,4.0,1.0,0,1,46.0,7.993924914675767
2.1,46.0,2.0,2.0,11.5,4.0,1.0,1,0,46.0,7.993924914675767
3.7,46.0,3.0,3.0,11.6,4.0,3.0,0,1,138.0,7.993924914675767
8.9,60.0,2.0,4.0,12.0,5.0,5.0,1,0,300.0,7.993924914675767
1.9,50.0,2.0,2.0,12.5,4.0,2.0,1,0,100.0,7.993924914675767
1.8,31.5,2.0,2.0,12.6,2.5,1.0,1,0,31.5,7.993924914675767
9.48,80.0,5.0,5.0,16.0,5.0,4.0,1,0,320.0,7.993924914675767
3.4,22.0,2.0,1.0,7.0,3.0,2.0,1,0,44.0,7.993924914675767
2.1,46.0,2.0,2.0,11.5,4.0,1.0,0,1,46.0,7.993924914675767
2.1,46.0,2.0,2.0,11.5,4.0,1.0,1,0,46.0,7.993924914675767
5.19,52.0,2.0,2.0,12.4,4.25,2.0,1,0,104.0,7.993924914675767
1.85,38.5,2.0,2.0,11.0,3.5,2.0,1,0,77.0,7.993924914675767
8.9,121.0,4.0,3.0,14.0,9.0,4.0,1,0,484.0,7.993924914675767
8.9,121.0,4.0,3.0,9.0,14.0,4.0,1,0,484.0,7.993924914675767
1.95,45.6,2.0,2.0,12.0,3.8,2.0,0,1,91.2,7.993924914675767
1.7,38.5,2.0,2.0,11.0,3.5,2.0,0,1,77.0,7.993924914675767
1.9,40.0,2.0,2.0,4.0,10.0,2.0,0,1,80.0,7.993924914675767
16.2,111.0,7.0,7.071192915250995,18.0,6.0,7.0,1,0,486.0,7.993924914675767
16.2,143.5,5.918795423183472,5.546188908380053,33.1,4.1,7.0,1,0,486.0,7.993924914675767
1.55,38.5,2.0,2.0,11.0,3.5,2.0,0,1,77.0,7.993924914675767
7.5,50.0,4.0,3.0,4.6,10.86,4.0,1,0,200.0,7.993924914675767
1.85,36.0,2.0,2.0,4.0,9.0,2.0,1,0,72.0,7.993924914675767
9.5,50.0,4.0,5.0,12.1,4.13,5.0,1,0,250.0,7.993924914675767
9.6,75.0,3.0,3.841607831564525,4.0,19.0,3.0,1,0,225.0,7.993924914675767
2.2,36.0,2.0,2.0,9.0,4.0,2.0,0,1,72.0,7.993924914675767
1.59,38.0,2.0,2.0,4.0,9.5,2.0,0,1,76.0,7.993924914675767
2.1,36.0,2.0,2.0,3.0,12.0,2.0,1,0,72.0,7.993924914675767
14.6,85.0,5.700879381675951,5.0,17.0,5.0,5.0,1,0,425.0,7.993924914675767
1.8,32.0,2.0,2.0,4.0,8.0,2.0,1,0,64.0,7.993924914675767
13.0,83.0,2.0,2.0,4.0,20.67,1.0,1,0,83.0,7.993924914675767
12.0,143.5,6.0,3.0,20.0,15.0,3.0,1,0,486.0,7.993924914675767
12.0,143.5,6.0,3.0,20.0,5.0,3.0,1,0,486.0,7.993924914675767
1.9,37.1,2.0,2.0,10.6,3.5,1.0,1,0,37.1,7.993924914675767
1.8,39.0,2.0,2.0,13.0,3.0,2.0,1,0,78.0,7.993924914675767
1.8,39.0,2.0,2.0,3.0,13.0,1.0,1,0,39.0,7.993924914675767
2.3,40.0,2.0,2.0,5.0,8.0,1.0,0,1,40.0,7.993924914675767
1.75,33.0,2.0,2.0,11.0,3.0,2.0,0,1,66.0,7.993924914675767
1.85,38.5,2.0,2.0,11.0,3.5,1.0,0,1,38.5,7.993924914675767
2.8,40.0,2.0,2.0,4.0,10.0,2.0,0,1,80.0,7.993924914675767
9.95,143.5,5.332861564816449,7.071192915250995,27.0,5.4,4.0,1,0,486.0,7.993924914675767
7.5,55.0,4.0,3.0,11.5,4.6,3.0,1,0,165.0,7.993924914675767
7.4,52.0,4.0,5.0,12.28,4.07,4.0,1,0,208.0,7.993924914675767
13.3,85.0,4.0,6.0,17.0,5.0,4.0,1,0,340.0,7.993924914675767
9.5,66.0,5.0,4.0,4.0,17.0,2.0,1,0,132.0,7.993924914675767
16.2,131.0,7.0,7.071192915250995,33.1,4.8,7.0,1,0,486.0,7.993924914675767
2.43,44.8,2.0,2.0,14.0,3.2,2.0,1,0,89.6,7.993924914675767
2.43,44.8,2.0,2.0,14.0,3.2,2.0,1,0,89.6,7.993924914675767
9.5,67.0,4.0,4.0,13.3,5.0,4.0,1,0,268.0,7.993924914675767
12.8,70.0,5.0,4.0,4.0,19.5,4.0,1,0,280.0,7.993924914675767
12.4,60.0,4.0,4.0,4.0,16.0,3.0,1,0,180.0,7.993924914675767
16.2,74.0,2.0,1.0,6.0,20.0,2.0,1,0,148.0,7.993924914675767
10.5,90.0,3.0,3.0,4.25,21.176470588235293,2.0,0,1,180.0,7.993924914675767
14.7,100.0,6.0,6.0,16.3,6.0,3.0,1,0,300.0,7.993924914675767
12.9,84.0,6.0,4.0,7.0,12.0,3.0,0,1,252.0,7.993924914675767
16.2,99.2,5.202455835050728,2.0,19.0,5.4,1.0,1,0,99.2,7.993924914675767
14.5,108.0,2.0,3.0,6.0,18.0,2.0,1,0,216.0,7.993924914675767
16.2,140.0,1.0,1.0,14.0,10.0,1.0,1,0,140.0,7.993924914675767
16.2,143.5,1.0,1.0,8.0,24.0,1.0,1,0,220.0,7.993924914675767
11.9,60.0,4.0,4.0,6.0,18.0,2.0,1,0,120.0,7.993924914675767
13.5,115.0,2.0,2.0,29.0,4.0,2.0,1,0,230.0,7.993924914675767
16.2,143.5,7.0,7.071192915250995,20.0,7.25,5.0,1,0,486.0,7.993924914675767
10.5,84.0,4.0,4.0,14.0,6.0,4.0,1,0,336.0,7.993924914675767
12.4,80.0,4.0,5.0,4.5,17.77777777777778,4.0,1,0,320.0,7.993924914675767
13.5,106.0,4.0,5.0,29.0,3.75,3.0,1,0,318.0,7.993924914675767
1.95,52.5,2.0,2.0,15.0,3.5,2.0,0,1,105.0,7.993924914675767
16.2,143.5,2.0,2.0,19.0,7.9,1.0,1,0,144.0,7.993924914675767
5.5,72.0,4.0,4.0,17.5609756097561,4.1,4.0,1,0,288.0,7.993924914675767
10.0,105.0,7.0,7.071192915250995,21.0,5.0,5.0,1,0,486.0,7.993924914675767
4.7,85.0,3.0,2.0,7.5,11.333333333333334,2.0,1,0,170.0,7.993924914675767
